icao,callsign,lat,lon,alt,gs,trk,vr
A00202,AIMHIGH,40.87178936399569,-79.85426245467178,36000,0.0,158.0,-1800
A00203,AIMHIGH,40.87178936399569,-79.83065619711708,36000,0.0,158.0,-1800
A00204,AIMHIGH,40.87178936399569,-79.80704993956238,36000,0.0,158.0,-1800
A00205,AIMHIGH,40.87178936399569,-79.40574356113238,36000,0.0,158.0,-1800
A00206,AIMHIGH,40.87178936399569,-79.38213730357768,36000,0.0,158.0,-1800
A00207,AIMHIGH,40.85382314049587,-80.56245018131291,36000,0.0,158.0,-1800
A00208,AIMHIGH,40.85382314049587,-80.53884392375821,36000,0.0,158.0,-1800
A00209,AIMHIGH,40.85382314049587,-80.13753754532823,36000,0.0,158.0,-1800
A00210,AIMHIGH,40.85382314049587,-80.11393128777353,36000,0.0,158.0,-1800
A00211,AIMHIGH,40.85382314049587,-80.09032503021882,36000,0.0,158.0,-1800
A00212,AIMHIGH,40.85382314049587,-80.06671877266412,36000,0.0,158.0,-1800
A00213,AIMHIGH,40.85382314049587,-80.04311251510941,36000,0.0,158.0,-1800
A00214,AIMHIGH,40.85382314049587,-80.01950625755471,36000,0.0,158.0,-1800
A00215,AIMHIGH,40.85382314049587,-79.9959,36000,0.0,158.0,-1800
A00216,AIMHIGH,40.85382314049587,-79.9722937424453,36000,0.0,158.0,-1800
A00217,AIMHIGH,40.85382314049587,-79.9486874848906,36000,0.0,158.0,-1800
A00218,AIMHIGH,40.85382314049587,-79.9250812273359,36000,0.0,158.0,-1800
A00219,AIMHIGH,40.85382314049587,-79.90147496978119,36000,0.0,158.0,-1800
A00220,AIMHIGH,40.85382314049587,-79.87786871222649,36000,0.0,158.0,-1800
A00221,AIMHIGH,40.85382314049587,-79.85426245467178,36000,0.0,158.0,-1800
A00222,AIMHIGH,40.85382314049587,-79.83065619711708,36000,0.0,158.0,-1800
A00223,AIMHIGH,40.85382314049587,-79.80704993956238,36000,0.0,158.0,-1800
A00224,AIMHIGH,40.85382314049587,-79.78344368200766,36000,0.0,158.0,-1800
A00225,AIMHIGH,40.85382314049587,-79.40574356113238,36000,0.0,158.0,-1800
A00226,AIMHIGH,40.85382314049587,-79.38213730357768,36000,0.0,158.0,-1800
A00227,AIMHIGH,40.83585691699605,-80.56245018131291,36000,0.0,158.0,-1800
A00228,AIMHIGH,40.83585691699605,-80.53884392375821,36000,0.0,158.0,-1800
A00229,AIMHIGH,40.83585691699605,-80.13753754532823,36000,0.0,158.0,-1800
A00230,AIMHIGH,40.83585691699605,-80.11393128777353,36000,0.0,158.0,-1800
A00231,AIMHIGH,40.83585691699605,-80.09032503021882,36000,0.0,158.0,-1800
A00232,AIMHIGH,40.83585691699605,-80.06671877266412,36000,0.0,158.0,-1800
A00233,AIMHIGH,40.83585691699605,-80.04311251510941,36000,0.0,158.0,-1800
A00234,AIMHIGH,40.83585691699605,-80.01950625755471,36000,0.0,158.0,-1800
A00235,AIMHIGH,40.83585691699605,-79.9959,36000,0.0,158.0,-1800
A00236,AIMHIGH,40.83585691699605,-79.9722937424453,36000,0.0,158.0,-1800
A00237,AIMHIGH,40.83585691699605,-79.9486874848906,36000,0.0,158.0,-1800
A00238,AIMHIGH,40.83585691699605,-79.9250812273359,36000,0.0,158.0,-1800
A00239,AIMHIGH,40.83585691699605,-79.90147496978119,36000,0.0,158.0,-1800
A00240,AIMHIGH,40.83585691699605,-79.87786871222649,36000,0.0,158.0,-1800
A00241,AIMHIGH,40.83585691699605,-79.85426245467178,36000,0.0,158.0,-1800
A00242,AIMHIGH,40.83585691699605,-79.83065619711708,36000,0.0,158.0,-1800
A00243,AIMHIGH,40.83585691699605,-79.80704993956238,36000,0.0,158.0,-1800
A00244,AIMHIGH,40.83585691699605,-79.78344368200766,36000,0.0,158.0,-1800
A00245,AIMHIGH,40.83585691699605,-79.40574356113238,36000,0.0,158.0,-1800
A00246,AIMHIGH,40.83585691699605,-79.38213730357768,36000,0.0,158.0,-1800
A00247,AIMHIGH,40.81789069349623,-80.56245018131291,36000,0.0,158.0,-1800
A00248,AIMHIGH,40.81789069349623,-80.53884392375821,36000,0.0,158.0,-1800
A00249,AIMHIGH,40.81789069349623,-80.16114380288293,36000,0.0,158.0,-1800
A00250,AIMHIGH,40.81789069349623,-80.13753754532823,36000,0.0,158.0,-1800
A00251,AIMHIGH,40.81789069349623,-80.11393128777353,36000,0.0,158.0,-1800
A00252,AIMHIGH,40.81789069349623,-80.09032503021882,36000,0.0,158.0,-1800
A00253,AIMHIGH,40.81789069349623,-80.04311251510941,36000,0.0,158.0,-1800
A00254,AIMHIGH,40.81789069349623,-80.01950625755471,36000,0.0,158.0,-1800
A00255,AIMHIGH,40.81789069349623,-79.9959,36000,0.0,158.0,-1800
A00256,AIMHIGH,40.81789069349623,-79.9722937424453,36000,0.0,158.0,-1800
A00257,AIMHIGH,40.81789069349623,-79.9486874848906,36000,0.0,158.0,-1800
A00258,AIMHIGH,40.81789069349623,-79.9250812273359,36000,0.0,158.0,-1800
A00259,AIMHIGH,40.81789069349623,-79.90147496978119,36000,0.0,158.0,-1800
A00260,AIMHIGH,40.81789069349623,-79.83065619711708,36000,0.0,158.0,-1800
A00261,AIMHIGH,40.81789069349623,-79.80704993956238,36000,0.0,158.0,-1800
A00262,AIMHIGH,40.81789069349623,-79.78344368200766,36000,0.0,158.0,-1800
A00263,AIMHIGH,40.81789069349623,-79.75983742445295,36000,0.0,158.0,-1800
A00264,AIMHIGH,40.81789069349623,-79.40574356113238,36000,0.0,158.0,-1800
A00265,AIMHIGH,40.81789069349623,-79.38213730357768,36000,0.0,158.0,-1800
A00266,AIMHIGH,40.79992446999641,-80.56245018131291,36000,0.0,158.0,-1800
A00267,AIMHIGH,40.79992446999641,-80.53884392375821,36000,0.0,158.0,-1800
A00268,AIMHIGH,40.79992446999641,-80.18475006043764,36000,0.0,158.0,-1800
A00269,AIMHIGH,40.79992446999641,-80.16114380288293,36000,0.0,158.0,-1800
A00270,AIMHIGH,40.79992446999641,-80.04311251510941,36000,0.0,158.0,-1800
A00271,AIMHIGH,40.79992446999641,-80.01950625755471,36000,0.0,158.0,-1800
A00272,AIMHIGH,40.79992446999641,-79.9959,36000,0.0,158.0,-1800
A00273,AIMHIGH,40.79992446999641,-79.9722937424453,36000,0.0,158.0,-1800
A00274,AIMHIGH,40.79992446999641,-79.9486874848906,36000,0.0,158.0,-1800
A00275,AIMHIGH,40.79992446999641,-79.9250812273359,36000,0.0,158.0,-1800
A00276,AIMHIGH,40.79992446999641,-79.90147496978119,36000,0.0,158.0,-1800
A00277,AIMHIGH,40.79992446999641,-79.75983742445295,36000,0.0,158.0,-1800
A00278,AIMHIGH,40.79992446999641,-79.40574356113238,36000,0.0,158.0,-1800
A00279,AIMHIGH,40.79992446999641,-79.38213730357768,36000,0.0,158.0,-1800
A00280,AIMHIGH,40.78195824649659,-80.56245018131291,36000,0.0,158.0,-1800
A00281,AIMHIGH,40.78195824649659,-80.53884392375821,36000,0.0,158.0,-1800
A00282,AIMHIGH,40.78195824649659,-80.04311251510941,36000,0.0,158.0,-1800
A00283,AIMHIGH,40.78195824649659,-80.01950625755471,36000,0.0,158.0,-1800
A00284,AIMHIGH,40.78195824649659,-79.9959,36000,0.0,158.0,-1800
A00285,AIMHIGH,40.78195824649659,-79.9722937424453,36000,0.0,158.0,-1800
A00286,AIMHIGH,40.78195824649659,-79.9486874848906,36000,0.0,158.0,-1800
A00287,AIMHIGH,40.78195824649659,-79.9250812273359,36000,0.0,158.0,-1800
A00288,AIMHIGH,40.78195824649659,-79.90147496978119,36000,0.0,158.0,-1800
A00289,AIMHIGH,40.78195824649659,-79.40574356113238,36000,0.0,158.0,-1800
A00290,AIMHIGH,40.78195824649659,-79.38213730357768,36000,0.0,158.0,-1800
A00291,AIMHIGH,40.76399202299677,-80.56245018131291,36000,0.0,158.0,-1800
A00292,AIMHIGH,40.76399202299677,-80.53884392375821,36000,0.0,158.0,-1800
A00293,AIMHIGH,40.76399202299677,-80.04311251510941,36000,0.0,158.0,-1800
A00294,AIMHIGH,40.76399202299677,-80.01950625755471,36000,0.0,158.0,-1800
A00295,AIMHIGH,40.76399202299677,-79.9959,36000,0.0,158.0,-1800
A00296,AIMHIGH,40.76399202299677,-79.9722937424453,36000,0.0,158.0,-1800
A00297,AIMHIGH,40.76399202299677,-79.9486874848906,36000,0.0,158.0,-1800
A00298,AIMHIGH,40.76399202299677,-79.9250812273359,36000,0.0,158.0,-1800
A00299,AIMHIGH,40.76399202299677,-79.90147496978119,36000,0.0,158.0,-1800
A00300,AIMHIGH,40.76399202299677,-79.40574356113238,36000,0.0,158.0,-1800
A00301,AIMHIGH,40.76399202299677,-79.38213730357768,36000,0.0,158.0,-1800
A00302,AIMHIGH,40.74602579949695,-80.56245018131291,36000,0.0,158.0,-1800
A00303,AIMHIGH,40.74602579949695,-80.53884392375821,36000,0.0,158.0,-1800
A00304,AIMHIGH,40.74602579949695,-80.04311251510941,36000,0.0,158.0,-1800
A00305,AIMHIGH,40.74602579949695,-80.01950625755471,36000,0.0,158.0,-1800
A00306,AIMHIGH,40.74602579949695,-79.9959,36000,0.0,158.0,-1800
A00307,AIMHIGH,40.74602579949695,-79.9722937424453,36000,0.0,158.0,-1800
A00308,AIMHIGH,40.74602579949695,-79.9486874848906,36000,0.0,158.0,-1800
A00309,AIMHIGH,40.74602579949695,-79.9250812273359,36000,0.0,158.0,-1800
A00310,AIMHIGH,40.74602579949695,-79.90147496978119,36000,0.0,158.0,-1800
A00311,AIMHIGH,40.74602579949695,-79.40574356113238,36000,0.0,158.0,-1800
A00312,AIMHIGH,40.74602579949695,-79.38213730357768,36000,0.0,158.0,-1800
A00313,AIMHIGH,40.72805957599713,-80.56245018131291,36000,0.0,158.0,-1800
A00314,AIMHIGH,40.72805957599713,-80.53884392375821,36000,0.0,158.0,-1800
A00315,AIMHIGH,40.72805957599713,-80.04311251510941,36000,0.0,158.0,-1800
A00316,AIMHIGH,40.72805957599713,-80.01950625755471,36000,0.0,158.0,-1800
A00317,AIMHIGH,40.72805957599713,-79.9959,36000,0.0,158.0,-1800
A00318,AIMHIGH,40.72805957599713,-79.9722937424453,36000,0.0,158.0,-1800
A00319,AIMHIGH,40.72805957599713,-79.9486874848906,36000,0.0,158.0,-1800
A00320,AIMHIGH,40.72805957599713,-79.9250812273359,36000,0.0,158.0,-1800
A00321,AIMHIGH,40.72805957599713,-79.90147496978119,36000,0.0,158.0,-1800
A00322,AIMHIGH,40.72805957599713,-79.40574356113238,36000,0.0,158.0,-1800
A00323,AIMHIGH,40.72805957599713,-79.38213730357768,36000,0.0,158.0,-1800
A00324,AIMHIGH,40.71009335249731,-80.56245018131291,36000,0.0,158.0,-1800
A00325,AIMHIGH,40.71009335249731,-80.53884392375821,36000,0.0,158.0,-1800
A00326,AIMHIGH,40.71009335249731,-80.06671877266412,36000,0.0,158.0,-1800
A00327,AIMHIGH,40.71009335249731,-80.04311251510941,36000,0.0,158.0,-1800
A00328,AIMHIGH,40.71009335249731,-80.01950625755471,36000,0.0,158.0,-1800
A00329,AIMHIGH,40.71009335249731,-79.9959,36000,0.0,158.0,-1800
A00330,AIMHIGH,40.71009335249731,-79.9722937424453,36000,0.0,158.0,-1800
A00331,AIMHIGH,40.71009335249731,-79.9486874848906,36000,0.0,158.0,-1800
A00332,AIMHIGH,40.71009335249731,-79.9250812273359,36000,0.0,158.0,-1800
A00333,AIMHIGH,40.71009335249731,-79.90147496978119,36000,0.0,158.0,-1800
A00334,AIMHIGH,40.71009335249731,-79.87786871222649,36000,0.0,158.0,-1800
A00335,AIMHIGH,40.71009335249731,-79.85426245467178,36000,0.0,158.0,-1800
A00336,AIMHIGH,40.71009335249731,-79.40574356113238,36000,0.0,158.0,-1800
A00337,AIMHIGH,40.71009335249731,-79.38213730357768,36000,0.0,158.0,-1800
A00338,AIMHIGH,40.69212712899749,-80.56245018131291,36000,0.0,158.0,-1800
A00339,AIMHIGH,40.69212712899749,-80.53884392375821,36000,0.0,158.0,-1800
A00340,AIMHIGH,40.69212712899749,-80.11393128777353,36000,0.0,158.0,-1800
A00341,AIMHIGH,40.69212712899749,-80.09032503021882,36000,0.0,158.0,-1800
A00342,AIMHIGH,40.69212712899749,-80.06671877266412,36000,0.0,158.0,-1800
A00343,AIMHIGH,40.69212712899749,-80.04311251510941,36000,0.0,158.0,-1800
A00344,AIMHIGH,40.69212712899749,-79.90147496978119,36000,0.0,158.0,-1800
A00345,AIMHIGH,40.69212712899749,-79.87786871222649,36000,0.0,158.0,-1800
A00346,AIMHIGH,40.69212712899749,-79.85426245467178,36000,0.0,158.0,-1800
A00347,AIMHIGH,40.69212712899749,-79.83065619711708,36000,0.0,158.0,-1800
A00348,AIMHIGH,40.69212712899749,-79.80704993956238,36000,0.0,158.0,-1800
A00349,AIMHIGH,40.69212712899749,-79.40574356113238,36000,0.0,158.0,-1800
A00350,AIMHIGH,40.69212712899749,-79.38213730357768,36000,0.0,158.0,-1800
A00351,AIMHIGH,40.674160905497665,-80.56245018131291,36000,0.0,158.0,-1800
A00352,AIMHIGH,40.674160905497665,-80.53884392375821,36000,0.0,158.0,-1800
A00353,AIMHIGH,40.674160905497665,-80.16114380288293,36000,0.0,158.0,-1800
A00354,AIMHIGH,40.674160905497665,-80.13753754532823,36000,0.0,158.0,-1800
A00355,AIMHIGH,40.674160905497665,-80.11393128777353,36000,0.0,158.0,-1800
A00356,AIMHIGH,40.674160905497665,-80.09032503021882,36000,0.0,158.0,-1800
A00357,AIMHIGH,40.674160905497665,-79.85426245467178,36000,0.0,158.0,-1800
A00358,AIMHIGH,40.674160905497665,-79.83065619711708,36000,0.0,158.0,-1800
A00359,AIMHIGH,40.674160905497665,-79.80704993956238,36000,0.0,158.0,-1800
A00360,AIMHIGH,40.674160905497665,-79.78344368200766,36000,0.0,158.0,-1800
A00361,AIMHIGH,40.674160905497665,-79.75983742445295,36000,0.0,158.0,-1800
A00362,AIMHIGH,40.674160905497665,-79.40574356113238,36000,0.0,158.0,-1800
A00363,AIMHIGH,40.674160905497665,-79.38213730357768,36000,0.0,158.0,-1800
A00364,AIMHIGH,40.656194681997846,-80.56245018131291,36000,0.0,158.0,-1800
A00365,AIMHIGH,40.656194681997846,-80.53884392375821,36000,0.0,158.0,-1800
A00366,AIMHIGH,40.656194681997846,-80.20835631799235,36000,0.0,158.0,-1800
A00367,AIMHIGH,40.656194681997846,-80.18475006043764,36000,0.0,158.0,-1800
A00368,AIMHIGH,40.656194681997846,-80.16114380288293,36000,0.0,158.0,-1800
A00369,AIMHIGH,40.656194681997846,-80.13753754532823,36000,0.0,158.0,-1800
A00370,AIMHIGH,40.656194681997846,-80.11393128777353,36000,0.0,158.0,-1800
A00371,AIMHIGH,40.656194681997846,-79.80704993956238,36000,0.0,158.0,-1800
A00372,AIMHIGH,40.656194681997846,-79.78344368200766,36000,0.0,158.0,-1800
A00373,AIMHIGH,40.656194681997846,-79.75983742445295,36000,0.0,158.0,-1800
A00374,AIMHIGH,40.656194681997846,-79.73623116689825,36000,0.0,158.0,-1800
A00375,AIMHIGH,40.656194681997846,-79.71262490934355,36000,0.0,158.0,-1800
A00376,AIMHIGH,40.656194681997846,-79.40574356113238,36000,0.0,158.0,-1800
A00377,AIMHIGH,40.656194681997846,-79.38213730357768,36000,0.0,158.0,-1800
A00378,AIMHIGH,40.63822845849803,-80.56245018131291,36000,0.0,158.0,-1800
A00379,AIMHIGH,40.63822845849803,-80.53884392375821,36000,0.0,158.0,-1800
A00380,AIMHIGH,40.63822845849803,-80.25556883310176,36000,0.0,158.0,-1800
A00381,AIMHIGH,40.63822845849803,-80.23196257554706,36000,0.0,158.0,-1800
A00382,AIMHIGH,40.63822845849803,-80.20835631799235,36000,0.0,158.0,-1800
A00383,AIMHIGH,40.63822845849803,-80.18475006043764,36000,0.0,158.0,-1800
A00384,AIMHIGH,40.63822845849803,-80.16114380288293,36000,0.0,158.0,-1800
A00385,AIMHIGH,40.63822845849803,-79.75983742445295,36000,0.0,158.0,-1800
A00386,AIMHIGH,40.63822845849803,-79.73623116689825,36000,0.0,158.0,-1800
A00387,AIMHIGH,40.63822845849803,-79.71262490934355,36000,0.0,158.0,-1800
A00388,AIMHIGH,40.63822845849803,-79.68901865178884,36000,0.0,158.0,-1800
A00389,AIMHIGH,40.63822845849803,-79.40574356113238,36000,0.0,158.0,-1800
A00390,AIMHIGH,40.63822845849803,-79.38213730357768,36000,0.0,158.0,-1800
A00391,AIMHIGH,40.62026223499821,-80.56245018131291,36000,0.0,158.0,-1800
A00392,AIMHIGH,40.62026223499821,-80.53884392375821,36000,0.0,158.0,-1800
A00393,AIMHIGH,40.62026223499821,-80.25556883310176,36000,0.0,158.0,-1800
A00394,AIMHIGH,40.62026223499821,-80.23196257554706,36000,0.0,158.0,-1800
A00395,AIMHIGH,40.62026223499821,-80.20835631799235,36000,0.0,158.0,-1800
A00396,AIMHIGH,40.62026223499821,-79.71262490934355,36000,0.0,158.0,-1800
A00397,AIMHIGH,40.62026223499821,-79.68901865178884,36000,0.0,158.0,-1800
A00398,AIMHIGH,40.62026223499821,-79.40574356113238,36000,0.0,158.0,-1800
A00399,AIMHIGH,40.62026223499821,-79.38213730357768,36000,0.0,158.0,-1800
A00400,AIMHIGH,40.60229601149839,-80.56245018131291,36000,0.0,158.0,-1800
A00401,AIMHIGH,40.60229601149839,-80.53884392375821,36000,0.0,158.0,-1800
A00402,AIMHIGH,40.60229601149839,-80.25556883310176,36000,0.0,158.0,-1800
A00403,AIMHIGH,40.60229601149839,-80.23196257554706,36000,0.0,158.0,-1800
A00404,AIMHIGH,40.60229601149839,-80.20835631799235,36000,0.0,158.0,-1800
A00405,AIMHIGH,40.60229601149839,-79.71262490934355,36000,0.0,158.0,-1800
A00406,AIMHIGH,40.60229601149839,-79.68901865178884,36000,0.0,158.0,-1800
A00407,AIMHIGH,40.60229601149839,-79.40574356113238,36000,0.0,158.0,-1800
A00408,AIMHIGH,40.60229601149839,-79.38213730357768,36000,0.0,158.0,-1800
A00409,AIMHIGH,40.58432978799856,-80.53884392375821,36000,0.0,158.0,-1800
A00410,AIMHIGH,40.58432978799856,-80.25556883310176,36000,0.0,158.0,-1800
A00411,AIMHIGH,40.58432978799856,-80.23196257554706,36000,0.0,158.0,-1800
A00412,AIMHIGH,40.58432978799856,-79.71262490934355,36000,0.0,158.0,-1800
A00413,AIMHIGH,40.58432978799856,-79.68901865178884,36000,0.0,158.0,-1800
A00414,AIMHIGH,40.58432978799856,-79.40574356113238,36000,0.0,158.0,-1800
A00415,AIMHIGH,40.58432978799856,-79.38213730357768,36000,0.0,158.0,-1800
A00416,AIMHIGH,40.566363564498744,-80.53884392375821,36000,0.0,158.0,-1800
A00417,AIMHIGH,40.566363564498744,-80.25556883310176,36000,0.0,158.0,-1800
A00418,AIMHIGH,40.566363564498744,-80.23196257554706,36000,0.0,158.0,-1800
A00419,AIMHIGH,40.566363564498744,-80.01950625755471,36000,0.0,158.0,-1800
A00420,AIMHIGH,40.566363564498744,-79.9959,36000,0.0,158.0,-1800
A00421,AIMHIGH,40.566363564498744,-79.9722937424453,36000,0.0,158.0,-1800
A00422,AIMHIGH,40.566363564498744,-79.9486874848906,36000,0.0,158.0,-1800
A00423,AIMHIGH,40.566363564498744,-79.9250812273359,36000,0.0,158.0,-1800
A00424,AIMHIGH,40.566363564498744,-79.90147496978119,36000,0.0,158.0,-1800
A00425,AIMHIGH,40.566363564498744,-79.71262490934355,36000,0.0,158.0,-1800
A00426,AIMHIGH,40.566363564498744,-79.68901865178884,36000,0.0,158.0,-1800
A00427,AIMHIGH,40.566363564498744,-79.40574356113238,36000,0.0,158.0,-1800
A00428,AIMHIGH,40.566363564498744,-79.38213730357768,36000,0.0,158.0,-1800
A00429,AIMHIGH,40.548397340998925,-80.53884392375821,36000,0.0,158.0,-1800
A00430,AIMHIGH,40.548397340998925,-80.25556883310176,36000,0.0,158.0,-1800
A00431,AIMHIGH,40.548397340998925,-80.23196257554706,36000,0.0,158.0,-1800
A00432,AIMHIGH,40.548397340998925,-80.04311251510941,36000,0.0,158.0,-1800
A00433,AIMHIGH,40.548397340998925,-80.01950625755471,36000,0.0,158.0,-1800
A00434,AIMHIGH,40.548397340998925,-79.9959,36000,0.0,158.0,-1800
A00435,AIMHIGH,40.548397340998925,-79.9722937424453,36000,0.0,158.0,-1800
A00436,AIMHIGH,40.548397340998925,-79.9486874848906,36000,0.0,158.0,-1800
A00437,AIMHIGH,40.548397340998925,-79.9250812273359,36000,0.0,158.0,-1800
A00438,AIMHIGH,40.548397340998925,-79.90147496978119,36000,0.0,158.0,-1800
A00439,AIMHIGH,40.548397340998925,-79.87786871222649,36000,0.0,158.0,-1800
A00440,AIMHIGH,40.548397340998925,-79.71262490934355,36000,0.0,158.0,-1800
A00441,AIMHIGH,40.548397340998925,-79.68901865178884,36000,0.0,158.0,-1800
A00442,AIMHIGH,40.548397340998925,-79.40574356113238,36000,0.0,158.0,-1800
A00443,AIMHIGH,40.548397340998925,-79.38213730357768,36000,0.0,158.0,-1800
A00444,AIMHIGH,40.530431117499106,-80.53884392375821,36000,0.0,158.0,-1800
A00445,AIMHIGH,40.530431117499106,-80.25556883310176,36000,0.0,158.0,-1800
A00446,AIMHIGH,40.530431117499106,-80.23196257554706,36000,0.0,158.0,-1800
A00447,AIMHIGH,40.530431117499106,-80.04311251510941,36000,0.0,158.0,-1800
A00448,AIMHIGH,40.530431117499106,-80.01950625755471,36000,0.0,158.0,-1800
A00449,AIMHIGH,40.530431117499106,-79.90147496978119,36000,0.0,158.0,-1800
A00450,AIMHIGH,40.530431117499106,-79.87786871222649,36000,0.0,158.0,-1800
A00451,AIMHIGH,40.530431117499106,-79.71262490934355,36000,0.0,158.0,-1800
A00452,AIMHIGH,40.530431117499106,-79.68901865178884,36000,0.0,158.0,-1800
A00453,AIMHIGH,40.530431117499106,-79.40574356113238,36000,0.0,158.0,-1800
A00454,AIMHIGH,40.530431117499106,-79.38213730357768,36000,0.0,158.0,-1800
A00455,AIMHIGH,40.51246489399929,-80.53884392375821,36000,0.0,158.0,-1800
A00456,AIMHIGH,40.51246489399929,-80.5152376662035,36000,0.0,158.0,-1800
A00457,AIMHIGH,40.51246489399929,-80.25556883310176,36000,0.0,158.0,-1800
A00458,AIMHIGH,40.51246489399929,-80.23196257554706,36000,0.0,158.0,-1800
A00459,AIMHIGH,40.51246489399929,-80.06671877266412,36000,0.0,158.0,-1800
A00460,AIMHIGH,40.51246489399929,-80.04311251510941,36000,0.0,158.0,-1800
A00461,AIMHIGH,40.51246489399929,-79.90147496978119,36000,0.0,158.0,-1800
A00462,AIMHIGH,40.51246489399929,-79.87786871222649,36000,0.0,158.0,-1800
A00463,AIMHIGH,40.51246489399929,-79.71262490934355,36000,0.0,158.0,-1800
A00464,AIMHIGH,40.51246489399929,-79.68901865178884,36000,0.0,158.0,-1800
A00465,AIMHIGH,40.51246489399929,-79.40574356113238,36000,0.0,158.0,-1800
A00466,AIMHIGH,40.51246489399929,-79.38213730357768,36000,0.0,158.0,-1800
A00467,AIMHIGH,40.49449867049947,-80.53884392375821,36000,0.0,158.0,-1800
A00468,AIMHIGH,40.49449867049947,-80.5152376662035,36000,0.0,158.0,-1800
A00469,AIMHIGH,40.49449867049947,-80.25556883310176,36000,0.0,158.0,-1800
A00470,AIMHIGH,40.49449867049947,-80.23196257554706,36000,0.0,158.0,-1800
